date,revenue,expenses,profit,top_selling_sku
2025-11-10,396179.35,260192.36,135986.99,SKU-RETAIL-001
2025-11-11,405286.56,249049.17,156237.38,SKU-RETAIL-185
2025-11-12,408134.13,280186.86,127947.27,SKU-RETAIL-001
2025-11-13,348032.09,225022.24,123009.86,SKU-RETAIL-094
2025-11-14,413002.15,284410.17,128591.99,SKU-RETAIL-122
2025-11-15,377165.55,265669.66,111495.9,SKU-RETAIL-001
2025-11-16,334170.19,217432.39,116737.8,SKU-RETAIL-001
2025-11-17,357390.45,217131.78,140258.67,SKU-RETAIL-001
2025-11-18,359448.31,229233.34,130214.97,SKU-RETAIL-116
2025-11-19,353335.16,231818.73,121516.42,SKU-RETAIL-060
2025-11-20,348370.27,218104.35,130265.92,SKU-RETAIL-178
2025-11-21,393869.82,244713.28,149156.54,SKU-RETAIL-001
2025-11-22,329656.84,203122.8,126534.04,SKU-RETAIL-001
2025-11-23,342003.28,213939.37,128063.91,SKU-RETAIL-135
2025-11-24,296708.58,211599.21,85109.37,SKU-RETAIL-121
2025-11-25,296671.59,198356.75,98314.84,SKU-RETAIL-180
2025-11-26,298626.47,204200.12,94426.35,SKU-RETAIL-087
2025-11-27,330808.43,223896.6,106911.83,SKU-RETAIL-123
2025-11-28,301892.03,195672.77,106219.26,SKU-RETAIL-095
2025-11-29,357081.43,253827.59,103253.84,SKU-RETAIL-001
2025-11-30,348438.32,234566.72,113871.6,SKU-RETAIL-001
2025-12-01,256992.17,156740.01,100252.16,SKU-RETAIL-001
2025-12-02,273619.63,181238.45,92381.17,SKU-RETAIL-001
2025-12-03,200619.68,135247.97,65371.7,SKU-RETAIL-001
2025-12-04,276239.53,163459.22,112780.31,SKU-RETAIL-117
2025-12-05,218551.71,129544.82,89006.89,SKU-RETAIL-001
2025-12-06,235410.4,148928.51,86481.89,SKU-RETAIL-001
2025-12-07,202131.99,128094.32,74037.67,SKU-RETAIL-001
2025-12-08,279787.2,179639.4,100147.79,SKU-RETAIL-001
2025-12-09,271100.68,182988.86,88111.82,SKU-RETAIL-150
2025-12-10,283777.18,178836.95,104940.23,SKU-RETAIL-017
2025-12-11,239028.15,156203.17,82824.99,SKU-RETAIL-067
2025-12-12,224094.86,145735.46,78359.4,SKU-RETAIL-001
2025-12-13,242638.51,149585.15,93053.36,SKU-RETAIL-124
2025-12-14,290139.83,195416.63,94723.2,SKU-RETAIL-001
2025-12-15,248274.85,146287.11,101987.73,SKU-RETAIL-119
2025-12-16,277279.98,167306.72,109973.26,SKU-RETAIL-001
2025-12-17,226438.06,148605.91,77832.15,SKU-RETAIL-001
2025-12-18,237897.44,160146.66,77750.79,SKU-RETAIL-001
2025-12-19,231442.22,138825.68,92616.54,SKU-RETAIL-001
2025-12-20,271427.94,165071.22,106356.72,SKU-RETAIL-028
2025-12-21,273261.35,165265.84,107995.51,SKU-RETAIL-198
2025-12-22,212614.99,134201.12,78413.87,SKU-RETAIL-001
2025-12-23,239532.55,145602.02,93930.52,SKU-RETAIL-001
2025-12-24,240328.8,152121.37,88207.44,SKU-RETAIL-001
2025-12-25,292567.48,185160.24,107407.24,SKU-RETAIL-001
2025-12-26,251086.58,153700.93,97385.65,SKU-RETAIL-051
2025-12-27,209407.35,124867.97,84539.39,SKU-RETAIL-068
2025-12-28,270613.88,170163.31,100450.58,SKU-RETAIL-001
2025-12-29,222177.16,130867.56,91309.6,SKU-RETAIL-034
2025-12-30,213982.22,139847.81,74134.41,SKU-RETAIL-001
2025-12-31,216338.34,129434.92,86903.42,SKU-RETAIL-001
2026-01-01,217355.06,141810.98,75544.08,SKU-RETAIL-001
2026-01-02,285607.99,172605.74,113002.25,SKU-RETAIL-001
2026-01-03,237399.3,147290.72,90108.58,SKU-RETAIL-075
2026-01-04,276904.2,171051.31,105852.89,SKU-RETAIL-152
2026-01-05,256599.94,164058.94,92541.0,SKU-RETAIL-032
2026-01-06,264203.94,188610.9,75593.04,SKU-RETAIL-001
2026-01-07,232548.32,163268.01,69280.3,SKU-RETAIL-001
2026-01-08,294569.24,210508.11,84061.13,SKU-RETAIL-001
2026-01-09,263656.24,159341.8,104314.44,SKU-RETAIL-001
2026-01-10,258507.06,178233.22,80273.83,SKU-RETAIL-052
2026-01-11,239335.61,162654.5,76681.11,SKU-RETAIL-001
2026-01-12,207511.88,130922.17,76589.71,SKU-RETAIL-001
2026-01-13,204987.12,133643.7,71343.42,SKU-RETAIL-001
2026-01-14,286120.64,174141.09,111979.55,SKU-RETAIL-001
2026-01-15,297622.09,178807.87,118814.22,SKU-RETAIL-012
2026-01-16,246040.21,148080.23,97959.98,SKU-RETAIL-063
2026-01-17,266848.44,181284.21,85564.22,SKU-RETAIL-001
2026-01-18,299742.26,203218.57,96523.69,SKU-RETAIL-138
2026-01-19,237810.51,158577.68,79232.83,SKU-RETAIL-044
2026-01-20,231056.83,149743.78,81313.05,SKU-RETAIL-047
2026-01-21,254155.17,152156.33,101998.83,SKU-RETAIL-012
2026-01-22,214042.15,144095.43,69946.72,SKU-RETAIL-001
2026-01-23,230786.92,154610.92,76176.0,SKU-RETAIL-072
2026-01-24,271215.23,190348.25,80866.97,SKU-RETAIL-147
2026-01-25,224949.05,158430.62,66518.42,SKU-RETAIL-001
2026-01-26,232137.41,144386.23,87751.17,SKU-RETAIL-020
2026-01-27,295172.66,204849.87,90322.78,SKU-RETAIL-001
2026-01-28,226122.19,160631.07,65491.13,SKU-RETAIL-060
2026-01-29,240070.76,143932.82,96137.94,SKU-RETAIL-015
2026-01-30,224697.76,159235.32,65462.44,SKU-RETAIL-001
2026-01-31,206042.27,141754.2,64288.07,SKU-RETAIL-001
2026-02-01,214330.27,149986.53,64343.73,SKU-RETAIL-001
2026-02-02,205848.26,135710.81,70137.45,SKU-RETAIL-021
2026-02-03,242695.67,158717.26,83978.41,SKU-RETAIL-052
2026-02-04,233918.73,146928.98,86989.75,SKU-RETAIL-001
2026-02-05,206148.95,127497.31,78651.65,SKU-RETAIL-168
2026-02-06,239992.85,152902.81,87090.04,SKU-RETAIL-116
2026-02-07,219117.83,134518.72,84599.1,SKU-RETAIL-001
2026-02-08,263924.04,179513.89,84410.16,SKU-RETAIL-023
2026-02-09,240411.34,144656.71,95754.62,SKU-RETAIL-001
2026-02-10,296924.62,186611.16,110313.46,SKU-RETAIL-001
2026-02-11,261143.27,177198.74,83944.53,SKU-RETAIL-001
2026-02-12,215127.67,137275.64,77852.03,SKU-RETAIL-001
2026-02-13,264943.5,164411.27,100532.23,SKU-RETAIL-001
2026-02-14,236076.19,154667.52,81408.67,SKU-RETAIL-001
2026-02-15,214310.97,143266.37,71044.6,SKU-RETAIL-034
2026-02-16,272839.0,187267.78,85571.22,SKU-RETAIL-001
2026-02-17,233336.5,153886.25,79450.24,SKU-RETAIL-034
2026-02-18,279227.43,175035.51,104191.92,SKU-RETAIL-001
2026-02-19,266412.97,180304.57,86108.4,SKU-RETAIL-018
2026-02-20,207192.35,145287.99,61904.36,SKU-RETAIL-158
2026-02-21,283522.28,168057.35,115464.93,SKU-RETAIL-123
2026-02-22,217409.74,132824.17,84585.57,SKU-RETAIL-001
2026-02-23,261143.77,153168.77,107975.01,SKU-RETAIL-045
2026-02-24,251017.43,156140.92,94876.51,SKU-RETAIL-181
2026-02-25,250005.18,163400.24,86604.94,SKU-RETAIL-084
2026-02-26,226381.84,156458.83,69923.0,SKU-RETAIL-001
2026-02-27,212040.66,139741.6,72299.06,SKU-RETAIL-001
2026-02-28,229527.66,136122.28,93405.38,SKU-RETAIL-183
2026-03-01,214401.78,144184.03,70217.74,SKU-RETAIL-001
2026-03-02,181580.67,110513.26,71067.41,SKU-RETAIL-105
2026-03-03,220874.22,132999.13,87875.09,SKU-RETAIL-058
2026-03-04,232855.34,160507.59,72347.74,SKU-RETAIL-001
2026-03-05,167120.81,118245.92,48874.9,SKU-RETAIL-001
2026-03-06,206908.89,133591.25,73317.64,SKU-RETAIL-096
2026-03-07,175906.3,106652.56,69253.74,SKU-RETAIL-001
2026-03-08,242392.86,149701.52,92691.34,SKU-RETAIL-001
2026-03-09,175151.63,103354.21,71797.41,SKU-RETAIL-001
2026-03-10,229141.67,161571.83,67569.84,SKU-RETAIL-001
2026-03-11,186362.11,112081.59,74280.52,SKU-RETAIL-001
2026-03-12,189384.8,113478.1,75906.7,SKU-RETAIL-001
2026-03-13,181835.54,115688.31,66147.23,SKU-RETAIL-001
2026-03-14,171005.35,105627.5,65377.85,SKU-RETAIL-001
2026-03-15,229591.36,158813.18,70778.18,SKU-RETAIL-101
2026-03-16,223548.65,156742.0,66806.65,SKU-RETAIL-037
2026-03-17,247384.09,167584.68,79799.41,SKU-RETAIL-001
2026-03-18,184142.74,120365.95,63776.8,SKU-RETAIL-001
2026-03-19,226016.95,133499.38,92517.57,SKU-RETAIL-001
2026-03-20,178257.51,123319.7,54937.81,SKU-RETAIL-074
