date,revenue,expenses,profit,top_selling_sku
2025-11-10,156528.84,66623.23,89905.62,SKU-SERVICES-007
2025-11-11,122836.38,50714.11,72122.27,SKU-SERVICES-018
2025-11-12,124525.21,46084.93,78440.28,SKU-SERVICES-001
2025-11-13,132028.76,56061.05,75967.71,SKU-SERVICES-001
2025-11-14,148748.01,58559.76,90188.26,SKU-SERVICES-013
2025-11-15,118239.36,46119.92,72119.43,SKU-SERVICES-012
2025-11-16,125534.0,52561.86,72972.14,SKU-SERVICES-006
2025-11-17,144551.43,53475.48,91075.95,SKU-SERVICES-001
2025-11-18,112995.39,49466.81,63528.58,SKU-SERVICES-001
2025-11-19,111941.06,49114.49,62826.57,SKU-SERVICES-001
2025-11-20,140882.95,52716.52,88166.43,SKU-SERVICES-007
2025-11-21,159354.42,66690.61,92663.81,SKU-SERVICES-001
2025-11-22,158923.01,69811.69,89111.32,SKU-SERVICES-001
2025-11-23,138855.82,54498.57,84357.26,SKU-SERVICES-013
2025-11-24,134215.79,49772.82,84442.97,SKU-SERVICES-001
2025-11-25,129963.22,54226.2,75737.02,SKU-SERVICES-003
2025-11-26,113523.98,41508.67,72015.31,SKU-SERVICES-019
2025-11-27,140012.77,57777.87,82234.91,SKU-SERVICES-001
2025-11-28,113116.62,49109.29,64007.33,SKU-SERVICES-001
2025-11-29,148596.27,55609.92,92986.36,SKU-SERVICES-001
2025-11-30,119743.64,43739.52,76004.11,SKU-SERVICES-001
2025-12-01,180586.87,69511.23,111075.64,SKU-SERVICES-016
2025-12-02,153338.21,62693.47,90644.74,SKU-SERVICES-001
2025-12-03,205557.52,89604.48,115953.04,SKU-SERVICES-008
2025-12-04,152060.06,65277.1,86782.96,SKU-SERVICES-001
2025-12-05,167056.83,61317.71,105739.12,SKU-SERVICES-020
2025-12-06,198333.92,84603.88,113730.04,SKU-SERVICES-001
2025-12-07,151367.89,58417.28,92950.61,SKU-SERVICES-001
2025-12-08,186897.29,78463.84,108433.45,SKU-SERVICES-016
2025-12-09,151479.4,65470.67,86008.73,SKU-SERVICES-010
2025-12-10,200091.32,78147.19,121944.13,SKU-SERVICES-001
2025-12-11,159078.02,62405.89,96672.13,SKU-SERVICES-004
2025-12-12,211642.58,91263.81,120378.77,SKU-SERVICES-009
2025-12-13,161736.05,66229.66,95506.39,SKU-SERVICES-001
2025-12-14,196993.0,73270.79,123722.21,SKU-SERVICES-004
2025-12-15,183845.28,79474.46,104370.82,SKU-SERVICES-005
2025-12-16,166217.61,68763.67,97453.94,SKU-SERVICES-001
2025-12-17,166569.29,68113.17,98456.11,SKU-SERVICES-012
2025-12-18,170755.32,73289.09,97466.23,SKU-SERVICES-001
2025-12-19,168984.65,64817.86,104166.79,SKU-SERVICES-009
2025-12-20,183470.98,77053.56,106417.42,SKU-SERVICES-009
2025-12-21,164566.02,62050.73,102515.28,SKU-SERVICES-001
2025-12-22,183149.75,65957.5,117192.24,SKU-SERVICES-001
2025-12-23,173047.26,68718.14,104329.12,SKU-SERVICES-001
2025-12-24,152730.71,62632.18,90098.52,SKU-SERVICES-012
2025-12-25,178407.46,77527.56,100879.9,SKU-SERVICES-009
2025-12-26,184126.84,80292.08,103834.76,SKU-SERVICES-009
2025-12-27,196598.13,82417.98,114180.15,SKU-SERVICES-001
2025-12-28,164655.38,62594.2,102061.18,SKU-SERVICES-001
2025-12-29,213126.22,89226.99,123899.22,SKU-SERVICES-001
2025-12-30,175550.31,73367.2,102183.11,SKU-SERVICES-001
2025-12-31,216190.06,91589.38,124600.68,SKU-SERVICES-017
2026-01-01,130632.42,55968.02,74664.4,SKU-SERVICES-001
2026-01-02,148431.08,64970.5,83460.58,SKU-SERVICES-001
2026-01-03,117627.55,47751.49,69876.06,SKU-SERVICES-001
2026-01-04,114729.38,41682.94,73046.44,SKU-SERVICES-001
2026-01-05,145914.05,57430.82,88483.23,SKU-SERVICES-001
2026-01-06,120760.02,46373.44,74386.58,SKU-SERVICES-001
2026-01-07,162080.41,60724.14,101356.27,SKU-SERVICES-007
2026-01-08,151637.47,59764.5,91872.97,SKU-SERVICES-001
2026-01-09,112242.99,41179.69,71063.3,SKU-SERVICES-001
2026-01-10,127661.96,53003.35,74658.62,SKU-SERVICES-018
2026-01-11,131435.73,48594.26,82841.47,SKU-SERVICES-001
2026-01-12,113800.85,43646.35,70154.5,SKU-SERVICES-001
2026-01-13,113824.81,48433.18,65391.63,SKU-SERVICES-001
2026-01-14,144197.08,59481.02,84716.07,SKU-SERVICES-001
2026-01-15,116236.78,49472.97,66763.82,SKU-SERVICES-001
2026-01-16,153644.2,67262.79,86381.41,SKU-SERVICES-001
2026-01-17,157088.75,65297.59,91791.16,SKU-SERVICES-009
2026-01-18,136604.4,53887.69,82716.71,SKU-SERVICES-018
2026-01-19,138763.82,58081.46,80682.36,SKU-SERVICES-001
2026-01-20,115102.49,45295.74,69806.75,SKU-SERVICES-018
2026-01-21,127046.47,55218.11,71828.36,SKU-SERVICES-003
2026-01-22,152564.06,63857.1,88706.96,SKU-SERVICES-001
2026-01-23,118480.14,46350.14,72130.0,SKU-SERVICES-017
2026-01-24,146065.63,64239.94,81825.69,SKU-SERVICES-001
2026-01-25,152289.97,61121.96,91168.01,SKU-SERVICES-002
2026-01-26,143208.46,52447.23,90761.24,SKU-SERVICES-001
2026-01-27,159794.9,67868.58,91926.33,SKU-SERVICES-001
2026-01-28,134544.03,59022.17,75521.86,SKU-SERVICES-001
2026-01-29,128472.91,47561.04,80911.87,SKU-SERVICES-003
2026-01-30,163345.8,68107.14,95238.66,SKU-SERVICES-001
2026-01-31,129141.0,56665.33,72475.67,SKU-SERVICES-001
2026-02-01,140175.71,52512.26,87663.45,SKU-SERVICES-010
2026-02-02,143259.02,51679.35,91579.67,SKU-SERVICES-001
2026-02-03,162815.45,59967.2,102848.25,SKU-SERVICES-017
2026-02-04,148151.2,63763.75,84387.45,SKU-SERVICES-001
2026-02-05,161481.66,67164.88,94316.78,SKU-SERVICES-001
2026-02-06,121415.38,46614.0,74801.38,SKU-SERVICES-001
2026-02-07,122531.27,47935.11,74596.16,SKU-SERVICES-001
2026-02-08,143159.97,62278.93,80881.05,SKU-SERVICES-001
2026-02-09,136670.8,56720.43,79950.37,SKU-SERVICES-001
2026-02-10,143135.06,53258.15,89876.91,SKU-SERVICES-001
2026-02-11,132371.4,53106.25,79265.16,SKU-SERVICES-003
2026-02-12,113832.05,42181.14,71650.91,SKU-SERVICES-001
2026-02-13,135618.45,54245.9,81372.55,SKU-SERVICES-012
2026-02-14,151264.15,57035.08,94229.07,SKU-SERVICES-001
2026-02-15,160086.57,66648.45,93438.12,SKU-SERVICES-010
2026-02-16,158559.54,66176.67,92382.86,SKU-SERVICES-013
2026-02-17,116000.61,43462.27,72538.33,SKU-SERVICES-015
2026-02-18,124389.83,53843.65,70546.18,SKU-SERVICES-017
2026-02-19,160568.51,65870.97,94697.53,SKU-SERVICES-001
2026-02-20,134807.77,52024.83,82782.94,SKU-SERVICES-001
2026-02-21,128706.15,54424.65,74281.5,SKU-SERVICES-003
2026-02-22,160530.53,62790.37,97740.16,SKU-SERVICES-002
2026-02-23,149854.87,61730.45,88124.42,SKU-SERVICES-001
2026-02-24,129900.21,55724.89,74175.32,SKU-SERVICES-001
2026-02-25,142368.41,59457.82,82910.59,SKU-SERVICES-001
2026-02-26,152423.29,59453.8,92969.49,SKU-SERVICES-001
2026-02-27,117164.08,50702.71,66461.37,SKU-SERVICES-001
2026-02-28,164391.33,70554.55,93836.78,SKU-SERVICES-005
2026-03-01,215331.44,80413.65,134917.79,SKU-SERVICES-009
2026-03-02,216777.61,93816.72,122960.89,SKU-SERVICES-005
2026-03-03,195374.38,78152.4,117221.97,SKU-SERVICES-007
2026-03-04,210565.75,80041.59,130524.15,SKU-SERVICES-001
2026-03-05,173400.59,68407.22,104993.37,SKU-SERVICES-008
2026-03-06,184246.14,67213.65,117032.49,SKU-SERVICES-001
2026-03-07,189742.45,77706.28,112036.17,SKU-SERVICES-001
2026-03-08,169046.17,71880.28,97165.89,SKU-SERVICES-001
2026-03-09,158795.6,67603.37,91192.23,SKU-SERVICES-014
2026-03-10,213271.0,93245.35,120025.66,SKU-SERVICES-001
2026-03-11,186805.76,68470.55,118335.21,SKU-SERVICES-016
2026-03-12,195692.87,77625.18,118067.69,SKU-SERVICES-001
2026-03-13,195762.17,75769.84,119992.33,SKU-SERVICES-001
2026-03-14,170619.06,69397.87,101221.18,SKU-SERVICES-003
2026-03-15,150715.06,58238.73,92476.33,SKU-SERVICES-007
2026-03-16,220954.56,85082.35,135872.21,SKU-SERVICES-002
2026-03-17,189027.02,81318.14,107708.89,SKU-SERVICES-015
2026-03-18,175438.91,72325.04,103113.87,SKU-SERVICES-002
2026-03-19,196431.06,76757.05,119674.01,SKU-SERVICES-001
2026-03-20,217989.75,92658.46,125331.29,SKU-SERVICES-001
